2021-03-08T12:00,23.1
2021-03-08T12:30,23.0
2021-03-08T13:00,23.1
2021-03-08T13:30,23.2
2021-03-08T14:00,23.4
2021-03-08T14:30,23.4
2021-03-08T15:00,23.2
2021-03-08T15:30,23.3
2021-03-08T16:00,23.4
2021-03-08T16:30,23.6
2021-03-08T17:00,23.5
2021-03-08T17:30,23.6
2021-03-08T18:00,23.4
2021-03-08T18:30,23.4
2021-03-08T19:00,23.4
2021-03-08T19:30,23.2
2021-03-08T20:00,23.2
2021-03-08T20:30,23.1
2021-03-08T21:00,23.2
2021-03-08T21:30,23.2
2021-03-08T22:00,23.1
2021-03-08T22:30,23.1
2021-03-08T23:00,23.1
2021-03-08T23:30,23.1
2021-03-09T00:00,23.1
2021-03-09T00:30,23.1
2021-03-09T01:00,23.0
2021-03-09T01:30,23.0
2021-03-09T02:00,22.9
2021-03-09T02:30,22.9
2021-03-09T03:00,22.8
2021-03-09T03:30,22.8
2021-03-09T04:00,22.6
2021-03-09T04:30,22.6
2021-03-09T05:00,22.6
2021-03-09T05:30,22.4
2021-03-09T06:00,22.4
2021-03-09T06:30,22.3
2021-03-09T07:00,22.1
2021-03-09T07:30,22.2
2021-03-09T08:00,22.2
2021-03-09T08:30,22.2
2021-03-09T09:00,22.2
2021-03-09T09:30,22.6
2021-03-09T10:00,23.0
2021-03-09T10:30,22.6
2021-03-09T11:00,22.5
2021-03-09T11:30,22.4
2021-03-09T12:00,22.4
2021-03-09T12:30,22.5
2021-03-09T13:00,22.4
2021-03-09T13:30,22.6
2021-03-09T14:00,22.6
2021-03-09T14:30,22.6
2021-03-09T15:00,22.6
2021-03-09T15:30,22.6
2021-03-09T16:00,22.5
2021-03-09T16:30,22.5
2021-03-09T17:00,22.5
2021-03-09T17:30,22.4
2021-03-09T18:00,22.4
2021-03-09T18:30,22.3
2021-03-09T19:00,22.3
